"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"200","F1044C2",200,0.02331686,5.500554e-05,NA,0.002988242,16.1182902856495,10.0106517793819,NA,14.1628056979002
"201","F1044C2",201,0.0298804,5.077436e-05,NA,0.003587736,16.3823114321666,9.87202281594964,NA,14.3389838156099
"202","F1044C2",202,0.03581422,5.077436e-05,NA,0.003873648,16.6280360923391,9.87202281594964,NA,14.4339624348117
"203","F1044C2",203,0.03998142,4.231198e-05,NA,0.003735302,16.7740519854483,9.85763906683683,NA,14.3899900437714
"204","F1044C2",204,0.04118594,5.077436e-05,NA,0.00394743,16.8088002813965,10.0309258619768,NA,14.4461130183188
"205","F1044C2",205,0.04083938,3.384954e-05,NA,0.003928984,16.8002126256354,9.75627219896016,NA,14.4410494428213
"206","F1044C2",206,0.04000256,5.500554e-05,NA,0.00360618,16.7805929360726,10.2042120662672,NA,14.3652900860393
"207","F1044C2",207,0.04024768,8.885514e-05,NA,0.003643072,16.7863528003018,10.7535182106012,NA,14.3748157204372
"208","F1044C2",208,0.04065762,8.885514e-05,NA,0.003495506,16.7962954980005,10.7535182106012,NA,14.3139740301432
"209","F1044C2",209,0.04143526,7.616158e-05,NA,0.002969798,16.815895774255,10.4069452111709,NA,14.1274989929029
"210","F1044C2",210,0.04180294,8.039278e-05,NA,0.002859122,16.8249950458083,10.508311685148,NA,14.0940880748748
"211","F1044C2",211,0.041169,7.193034e-05,NA,0.002554764,16.8087351199889,10.4069448172713,NA,13.9801814963117
"212","F1044C2",212,0.0390516,4.654312e-05,NA,0.00245331,16.7524675560979,10.1322913512047,NA,13.9528092966707
"213","F1044C2",213,0.03862898,5.92367e-05,NA,0.002969796,16.7422092957214,10.1728378226256,NA,14.114500739865
"214","F1044C2",214,0.03985462,6.346788e-05,NA,0.003375606,16.769662422983,10.3114667860578,NA,14.2712067712037
