"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"207","F1044R2",207,3.210066e-05,7.407272e-05,NA,0.00042559456,9.92367562019272,9.95294190556112,NA,11.7399616824952
"208","F1044R2",208,3.531072e-05,7.407272e-05,NA,0.00043549256,9.682810960901,9.95294190556112,NA,11.747510093511
"209","F1044R2",209,2.568052e-05,8.888726e-05,NA,0.000781907,9.55747083170261,10.2748292720441,NA,12.4642137913933
"210","F1044R2",210,6.42012e-06,6.296176e-05,NA,0.0011184236,8.96021698302585,10.0340343511724,NA,12.8436374515871
"211","F1044R2",211,3.21006e-06,0.00010370176,NA,0.0023952098,8.96021698302585,10.2229269300885,NA,13.501317973857
"212","F1044R2",212,9.6302e-06,0.0001074054,NA,0.00353343,9.30679213090668,10.3615563662005,NA,14.1369288746398
"213","F1044R2",213,6.42014e-06,0.00011481266,NA,0.005305096,9.65336727878751,10.5812784639276,NA,14.5433370839691
"214","F1044R2",214,4.173094e-05,9.999812e-05,NA,0.007452864,10.5057417497061,10.2593910974446,NA,14.9333110697818
"215","F1044R2",215,6.420134e-05,8.888722e-05,NA,0.009006782,10.6392032471447,10.2737753810704,NA,15.2521761965267
"216","F1044R2",216,8.346174e-05,2.222182e-05,NA,0.008600982,10.6673970676225,9.70049603070416,NA,15.1791281902978
"217","F1044R2",217,9.6302e-05,1.481454e-05,NA,0.008412928,10.9420498801897,9.65254871862343,NA,15.1446538984268
"218","F1044R2",218,0.0001155624,3.70364e-06,NA,0.006938188,10.904035609963,9.10324347430567,NA,14.8876883331241
"219","F1044R2",219,9.9512e-05,3.70364e-06,NA,0.0045132884,10.7828080716493,9.10324347430567,NA,14.1968987556951
"220","F1044R2",220,8.025166e-05,3.70364e-06,NA,0.002731727,10.3936262198501,9.10324347430567,NA,13.7069007041004
"221","F1044R2",221,6.420132e-05,7.40728e-06,NA,0.0019300238,10.035273910644,9.10324347430567,NA,13.2973620702435
"222","F1044R2",222,4.494092e-05,7.40728e-06,NA,0.0014945298,9.85609775604099,9.10324347430567,NA,13.1829478062634
"223","F1044R2",223,2.568052e-05,7.40728e-06,NA,0.0015044278,9.55747083170261,9.10324347430567,NA,13.1864263137237
"224","F1044R2",224,6.42012e-06,3.70364e-06,NA,0.0018211494,8.96021698302585,9.10324347430567,NA,13.5083138962105
"225","F1044R2",225,3.21006e-06,3.70364e-06,NA,0.0019894088,8.96021698302585,9.10324347430567,NA,13.6469438077805
"226","F1044R2",226,0,0,NA,0.0020092038,NA,NA,NA,13.6777737512984
"227","F1044R2",227,0,3.70364e-06,NA,0.0015044292,NA,9.10324347430567,NA,13.2275158524387
